epoch,loss,change,lr,time
0,149253.221875,,0.0001,0.574054479598999
1,132346.39640625,-0.11327611730157167,0.0001,0.4035801887512207
2,116353.968046875,-0.12083765628407962,0.0001,0.4560661315917969
3,101281.085390625,-0.12954334870795003,0.0001,0.44257378578186035
4,87372.5984375,-0.13732561118872477,0.0001,0.46140098571777344
5,74850.2237890625,-0.14332153183466434,0.0001,0.41008448600769043
6,63928.5937890625,-0.14591312419824617,0.0001,0.4469871520996094
7,54554.19515625,-0.14663858654147896,0.0001,0.41995978355407715
8,46548.743671875,-0.14674309576827943,0.0001,0.4671745300292969
9,39783.3528125,-0.1453399238240384,0.0001,0.41460418701171875
10,34233.14349609375,-0.13951084873526215,0.0001,0.4177584648132324
11,29744.38408203125,-0.13112320271069167,0.0001,0.40218210220336914
12,26133.02017578125,-0.12141330263522403,0.0001,0.4072608947753906
13,23239.3609765625,-0.11072808193445798,0.0001,0.42125511169433594
14,20934.32845703125,-0.09918657065725413,0.0001,0.41835951805114746
15,19108.384853515625,-0.08722245890349266,0.0001,0.41956043243408203
16,17635.022978515626,-0.07710551604935488,0.0001,0.4063684940338135
17,16404.7737890625,-0.06976170039312754,0.0001,0.39589405059814453
18,15335.785712890625,-0.06516323174688315,0.0001,0.3909776210784912
19,14367.212705078126,-0.06315770355335348,0.0001,0.39458179473876953
20,13472.84046875,-0.062250921921132754,0.0001,0.38503599166870117
21,12629.2125,-0.0626169344695189,0.0001,0.46002697944641113
22,11825.827158203125,-0.06361325710505504,0.0001,0.48221635818481445
23,11041.2731640625,-0.06634242016605231,0.0001,0.48171520233154297
24,10257.05087890625,-0.0710264363088818,0.0001,0.484846830368042
25,9501.301376953124,-0.07368097427568905,0.0001,0.4707834720611572
26,8793.274873046876,-0.07451889755056887,0.0001,0.38843750953674316
27,8111.422275390625,-0.07754250919032037,0.0001,0.3905296325683594
28,7462.6544580078125,-0.0799820050487471,0.0001,0.40443873405456543
29,6848.111147460938,-0.08234915793098768,0.0001,0.4087979793548584
30,6263.250322265625,-0.085404692272286,0.0001,0.41823673248291016
31,5710.570590820313,-0.08824168011943516,0.0001,0.3965325355529785
32,5184.044213867188,-0.09220206082374865,0.0001,0.46178293228149414
33,4692.219792480469,-0.09487272891521667,0.0001,0.38898515701293945
34,4232.964765625,-0.0978758556006795,0.0001,0.3837149143218994
35,3808.684645996094,-0.10023237686134173,0.0001,0.3847534656524658
36,3423.6244506835938,-0.10110057174654702,0.0001,0.3932926654815674
37,3069.4434814453125,-0.10345205040452439,0.0001,0.3891744613647461
38,2748.340144042969,-0.10461288482534474,0.0001,0.38681745529174805
39,2456.9407092285155,-0.10602742729864134,0.0001,0.39464545249938965
40,2197.453720703125,-0.10561385854804371,0.0001,0.3985869884490967
41,1966.3996130371095,-0.10514629067686779,0.0001,0.3936302661895752
42,1761.44302734375,-0.10422936636811252,0.0001,0.3869309425354004
43,1580.83927734375,-0.10253170110891967,0.0001,0.3997802734375
44,1421.2069750976561,-0.10097946358868341,0.0001,0.4058399200439453
45,1280.3631469726563,-0.09910155986626928,0.0001,0.39041709899902344
46,1156.318217163086,-0.09688261498534008,0.0001,0.39623260498046875
47,1047.1083349609376,-0.09444621781544209,0.0001,0.39328908920288086
48,951.0071258544922,-0.09177771382177989,0.0001,0.39427614212036133
49,866.3387530517579,-0.08903021912339373,0.0001,0.39043283462524414
50,791.453981628418,-0.08643821041082532,0.0001,0.40244412422180176
51,724.815064086914,-0.0841980950103937,0.0001,0.4215688705444336
52,665.1125372314453,-0.08236932400222528,0.0001,0.46873927116394043
53,611.3198403930664,-0.08087758661457942,0.0001,0.43768811225891113
54,562.6748928833008,-0.07957364426204115,0.0001,0.425184965133667
55,518.4606805419921,-0.07857861244659929,0.0001,0.4622180461883545
56,478.2485095214844,-0.07756069559309775,0.0001,0.4410426616668701
57,441.70592758178714,-0.0764091914813498,0.0001,0.46069931983947754
58,408.44141494750977,-0.07530918323055115,0.0001,0.38721537590026855
59,378.2415881347656,-0.07393918860217749,0.0001,0.39414072036743164
60,350.7768127441406,-0.07261172819748057,0.0001,0.38758015632629395
61,325.70693115234377,-0.07146960882526467,0.0001,0.39324307441711426
62,302.72541549682614,-0.07055887811232492,0.0001,0.3888871669769287
63,281.55646682739257,-0.06992788707446837,0.0001,0.3827638626098633
64,261.9711981201172,-0.06956071344396454,0.0001,0.3903987407684326
65,243.78931861877442,-0.06940411629909851,0.0001,0.3870725631713867
66,226.8675788116455,-0.06941132574224997,0.0001,0.3924593925476074
67,211.0939165496826,-0.0695280583703801,0.0001,0.38846826553344727
68,196.38385879516602,-0.06968489663251123,0.0001,0.389162540435791
69,182.6653621673584,-0.06985552026511707,0.0001,0.3973679542541504
70,169.86591621398927,-0.07007046000129058,0.0001,0.4069674015045166
71,157.91446838378906,-0.0703581277314298,0.0001,0.3817164897918701
72,146.75032707214356,-0.07069739350616441,0.0001,0.3966045379638672
73,136.3296089935303,-0.07100984567816583,0.0001,0.3923912048339844
74,126.62737785339355,-0.07116745373044504,0.0001,0.39545345306396484
75,117.6369214630127,-0.07099930949205797,0.0001,0.3965134620666504
76,109.325588722229,-0.07065241624328752,0.0001,0.39078497886657715
77,101.63451000213622,-0.07035021544346791,0.0001,0.39281749725341797
78,94.51272583007812,-0.07007249970416947,0.0001,0.38989949226379395
79,87.92221801757813,-0.0697314330384343,0.0001,0.3877902030944824
80,81.83215217590332,-0.06926651737172097,0.0001,0.41527843475341797
81,76.21181873321534,-0.06868123705956947,0.0001,0.3831620216369629
82,71.02842929840088,-0.06801293448932463,0.0001,0.3898475170135498
83,66.24895374298096,-0.0672896135058913,0.0001,0.4280683994293213
84,61.84213777542114,-0.06651902737447707,0.0001,0.4087827205657959
85,57.778936023712156,-0.065702802294197,0.0001,0.415863037109375
86,54.032086029052735,-0.06484802685050715,0.0001,0.4123516082763672
87,50.57548578262329,-0.0639731037696907,0.0001,0.45490002632141113
88,47.383723163604735,-0.06310888703544948,0.0001,0.4600658416748047
89,44.43271144866944,-0.06227901730613603,0.0001,0.4420444965362549
90,41.700391387939455,-0.061493435166262024,0.0001,0.3846604824066162
91,39.16759469985962,-0.0607379596157068,0.0001,0.38550686836242676
