epoch,loss,change,lr,time
144,0.22784212484955788,-0.027960422467631477,7.290000000000001e-05,0.7908072471618652
145,0.22313038185238837,-0.020679858916697807,7.290000000000001e-05,0.7960314750671387
146,0.21782721146941186,-0.023767137128303816,7.290000000000001e-05,0.787541389465332
147,0.21334148541092873,-0.02059304725164254,7.290000000000001e-05,0.7900176048278809
148,0.21030536130070687,-0.01423128794839792,7.290000000000001e-05,1.0613172054290771
149,0.20520107299089432,-0.024270842541736917,7.290000000000001e-05,1.1052258014678955
150,0.2035428476333618,-0.008080978005442007,7.290000000000001e-05,0.8214602470397949
151,0.20115906491875649,-0.011711454086066372,7.290000000000001e-05,0.7950623035430908
152,0.19456733778119087,-0.03276873025944848,7.290000000000001e-05,0.7914881706237793
153,0.19829823583364486,0.019175356434437824,7.290000000000001e-05,0.7897830009460449
154,0.1869027590751648,-0.05746635470847,6.561000000000002e-05,0.8048019409179688
155,0.18674211300909518,-0.0008595168250298709,6.561000000000002e-05,0.7949650287628174
156,0.18876947686076165,0.010856489835089968,6.561000000000002e-05,0.8002803325653076
157,0.179024930074811,-0.05162141119423846,5.904900000000002e-05,0.7878055572509766
158,0.1775534288585186,-0.008219532417510094,5.904900000000002e-05,0.8005650043487549
159,0.16891671903431416,-0.048642878257713115,5.904900000000002e-05,0.7968881130218506
160,0.1666889065504074,-0.013188821666931503,5.904900000000002e-05,0.7969415187835693
161,0.1626653804630041,-0.02413793557513424,5.904900000000002e-05,0.7930459976196289
162,0.1599904767423868,-0.016444210273898217,5.904900000000002e-05,0.8380489349365234
163,0.15690283104777336,-0.01929893427085107,5.904900000000002e-05,0.8786916732788086
164,0.1544288345426321,-0.015767698317616666,5.904900000000002e-05,0.8967864513397217
165,0.15189550697803497,-0.016404498370398327,5.904900000000002e-05,0.9228920936584473
166,0.14984185710549355,-0.013520148906302997,5.904900000000002e-05,0.7916536331176758
167,0.14774392120540142,-0.014001000392134219,5.904900000000002e-05,0.7971413135528564
168,0.14618742235004903,-0.01053511266421894,5.904900000000002e-05,0.7852318286895752
169,0.1446510525792837,-0.010509589307118712,5.904900000000002e-05,0.7918400764465332
170,0.14551359444856643,0.005962914572017798,5.904900000000002e-05,0.7992615699768066
171,0.14419667355716229,-0.009050157110026075,5.314410000000002e-05,0.7867026329040527
172,0.14414010025560856,-0.0003923343039623165,5.314410000000002e-05,0.8034241199493408
173,0.1363250093907118,-0.05421871395286943,5.314410000000002e-05,0.7998478412628174
174,0.13527314022183418,-0.0077158928767276065,5.314410000000002e-05,0.7997019290924072
175,0.13246634505689145,-0.020749094464280703,5.314410000000002e-05,0.790773868560791
176,0.1312255024164915,-0.009367229388468687,5.314410000000002e-05,0.7910265922546387
177,0.12915910474956036,-0.015746921359635475,5.314410000000002e-05,0.7857143878936768
178,0.12799485720694065,-0.009014057080042352,5.314410000000002e-05,0.8740744590759277
179,0.12620315469801427,-0.01399823827319542,5.314410000000002e-05,0.884345293045044
180,0.12539740592241289,-0.0063845375143705635,5.314410000000002e-05,0.892472505569458
181,0.1239757714420557,-0.011337032611637893,5.314410000000002e-05,0.8905112743377686
182,0.12482191003859043,0.0068250319130315415,5.314410000000002e-05,0.7912976741790771
183,0.12280775330960751,-0.016136243455657857,4.782969000000002e-05,0.7931592464447021
184,0.12294645585119725,0.0011294282148461455,4.782969000000002e-05,0.7902994155883789
185,0.1161646543443203,-0.05516061003893433,4.304672100000002e-05,0.781914234161377
186,0.11579664587974549,-0.003167990010834181,4.304672100000002e-05,0.7940104007720947
187,0.11361682288348675,-0.018824578032445607,4.304672100000002e-05,0.7888412475585938
188,0.11370858378708362,0.0008076348314278629,4.304672100000002e-05,0.7865231037139893
189,0.10988977119326591,-0.033584206808593586,3.874204890000002e-05,0.8006911277770996
190,0.1100797975063324,0.0017292447786817324,3.874204890000002e-05,0.781386137008667
191,0.10650448612868786,-0.03247926920867443,3.4867844010000016e-05,0.7805347442626953
192,0.106095350086689,-0.0038414911603302216,3.4867844010000016e-05,0.8029208183288574
193,0.10497746497392654,-0.010536607983752758,3.4867844010000016e-05,0.7898597717285156
194,0.10439188227057457,-0.005578175311219578,3.4867844010000016e-05,0.8784470558166504
195,0.1035765279084444,-0.007810514997869631,3.4867844010000016e-05,0.960395336151123
196,0.10288760177791119,-0.006651373090457193,3.4867844010000016e-05,0.9719359874725342
197,0.1021574692428112,-0.007096409309607776,3.4867844010000016e-05,0.9522368907928467
198,0.10147073797881603,-0.006722281484508232,3.4867844010000016e-05,0.9428160190582275
199,0.10075836546719075,-0.007020472362919131,3.4867844010000016e-05,0.7917940616607666
200,0.10007675357162953,-0.0067648169201709575,3.4867844010000016e-05,0.7961900234222412
201,0.09935225561261177,-0.00723942307440261,3.4867844010000016e-05,0.8610103130340576
202,0.09871344357728958,-0.006429768819874698,3.4867844010000016e-05,0.7939777374267578
203,0.09800356656312942,-0.00719129014686176,3.4867844010000016e-05,0.7879300117492676
204,0.09803736291825771,0.0003448482163811908,3.4867844010000016e-05,0.7905223369598389
205,0.09668125808238984,-0.013832530736251795,3.138105960900002e-05,0.7927329540252686
206,0.09628840953111649,-0.004063337187219574,3.138105960900002e-05,0.78434157371521
207,0.09442885488271713,-0.019312341510827728,3.138105960900002e-05,0.7846031188964844
208,0.09364478275179863,-0.008303310803592092,3.138105960900002e-05,0.776439905166626
209,0.09284261517226695,-0.008566068028133386,3.138105960900002e-05,0.8535342216491699
210,0.09227305054664611,-0.006134732682443614,3.138105960900002e-05,1.0736331939697266
211,0.09170754216611385,-0.006128640780618686,3.138105960900002e-05,1.0495703220367432
212,0.09122387990355492,-0.005273963854388882,3.138105960900002e-05,0.9778556823730469
213,0.09063771866261959,-0.006425524123234389,3.138105960900002e-05,0.8096017837524414
214,0.09035210736095906,-0.003151130741978014,3.138105960900002e-05,0.797473669052124
215,0.08979541689157486,-0.006161344606608938,3.138105960900002e-05,0.7871153354644775
216,0.08965119123458862,-0.0016061583316706349,3.138105960900002e-05,0.7926509380340576
217,0.09009279735386372,0.0049258254485381936,3.138105960900002e-05,0.8069026470184326
218,0.08817921459674835,-0.021240130324727914,2.8242953648100018e-05,0.7911746501922607
219,0.08726067900657654,-0.010416690536112846,2.8242953648100018e-05,0.7939529418945312
220,0.0880589483678341,0.009148099354090437,2.8242953648100018e-05,0.7991111278533936
221,0.08514752127230167,-0.03306225147467126,2.5418658283290016e-05,0.802370548248291
222,0.08433787636458874,-0.00950873138307441,2.5418658283290016e-05,0.8115477561950684
223,0.08357184343039989,-0.009082905181028346,2.5418658283290016e-05,0.8189260959625244
224,0.08308821253478527,-0.005787007630355783,2.5418658283290016e-05,0.8149063587188721
225,0.08269106552004814,-0.004779823787530165,2.5418658283290016e-05,1.0814378261566162
226,0.0823174449801445,-0.004518269749626795,2.5418658283290016e-05,1.0764141082763672
227,0.08197358466684818,-0.004177247160419789,2.5418658283290016e-05,0.8129112720489502
228,0.08165939606726169,-0.0038328029799281063,2.5418658283290016e-05,0.790856122970581
229,0.08129609383642673,-0.004448994828907518,2.5418658283290016e-05,0.7877464294433594
230,0.08111039750277996,-0.0022841974919534215,2.5418658283290016e-05,0.8014059066772461
231,0.0806892517209053,-0.005192253950675384,2.5418658283290016e-05,0.8022282123565674
232,0.08091850988566876,0.002841247872225164,2.5418658283290016e-05,0.8039920330047607
233,0.07927905652672053,-0.02026054806575955,2.2876792454961016e-05,0.7865777015686035
234,0.07906156450510025,-0.002743372980819598,2.2876792454961016e-05,0.797121524810791
235,0.0784226231276989,-0.008081567591040173,2.2876792454961016e-05,0.7974185943603516
236,0.078297866769135,-0.001590821035924268,2.2876792454961016e-05,0.7877843379974365
237,0.07785494677722454,-0.005656858994848828,2.2876792454961016e-05,0.789872407913208
238,0.07770265437662602,-0.001956104356917704,2.2876792454961016e-05,0.7940819263458252
239,0.07732379212975501,-0.004875795426944517,2.2876792454961016e-05,0.847707986831665
240,0.07714151177555323,-0.0023573643917502913,2.2876792454961016e-05,0.9470713138580322
241,0.07675398118793965,-0.005023632266128228,2.2876792454961016e-05,0.8691389560699463
242,0.07661845337599515,-0.00176574309041561,2.2876792454961016e-05,0.9571778774261475
243,0.07620035164058209,-0.005456932592482488,2.2876792454961016e-05,0.8025023937225342
244,0.0760949432849884,-0.0013833053696505958,2.2876792454961016e-05,0.8017849922180176
245,0.07559861741960049,-0.006522455290216798,2.2876792454961016e-05,0.8044557571411133
246,0.07536864168941974,-0.0030420626465202613,2.2876792454961016e-05,0.8061976432800293
247,0.07484712056815625,-0.006919603558899051,2.2876792454961016e-05,0.7818014621734619
248,0.07455607686191797,-0.0038885090572489656,2.2876792454961016e-05,0.7866504192352295
249,0.07411087859421968,-0.0059713210034216275,2.2876792454961016e-05,0.7875592708587646
250,0.07383783556520938,-0.003684250331254215,2.2876792454961016e-05,0.785499095916748
251,0.07345652554184198,-0.005164154941007848,2.2876792454961016e-05,0.7819952964782715
252,0.07322481796145439,-0.0031543498508599145,2.2876792454961016e-05,0.7943530082702637
253,0.07287537101656198,-0.004772247369414464,2.2876792454961016e-05,0.7906670570373535
254,0.07270742915570735,-0.002304507798889439,2.2876792454961016e-05,0.7941434383392334
255,0.07234565645456315,-0.0049757322648480715,2.2876792454961016e-05,0.9612736701965332
256,0.07222753055393696,-0.0016327987942216086,2.2876792454961016e-05,0.8905279636383057
257,0.07181413006037474,-0.005723586150484741,2.2876792454961016e-05,0.9823687076568604
258,0.07163780078291893,-0.0024553563109038527,2.2876792454961016e-05,0.8896172046661377
259,0.0712121930345893,-0.005941105724606629,2.2876792454961016e-05,0.8194174766540527
260,0.07094959661364555,-0.003687520489871633,2.2876792454961016e-05,0.8094875812530518
261,0.0705511061474681,-0.005616528989550568,2.2876792454961016e-05,0.804243803024292
262,0.07029998019337654,-0.003559489961314701,2.2876792454961016e-05,0.7831077575683594
263,0.06991192471235991,-0.005519994172817549,2.2876792454961016e-05,0.7845737934112549
264,0.06972274787724018,-0.0027059308679893567,2.2876792454961016e-05,0.7889378070831299
265,0.06934703070670366,-0.005388731539927925,2.2876792454961016e-05,0.7941434383392334
266,0.06921080622822046,-0.001964388050864781,2.2876792454961016e-05,0.8069660663604736
267,0.06883188836276531,-0.005474836750285422,2.2876792454961016e-05,0.8231620788574219
268,0.06874609049409627,-0.0012464843070533933,2.2876792454961016e-05,0.8051559925079346
269,0.06834032475948333,-0.005902382691097006,2.2876792454961016e-05,0.8250770568847656
270,0.06828514203429221,-0.0008074694608977378,2.2876792454961016e-05,0.8691980838775635
271,0.06785066988319159,-0.006362616202547183,2.2876792454961016e-05,0.8964335918426514
272,0.06782390236854553,-0.0003945062693137815,2.2876792454961016e-05,1.027716875076294
273,0.06736938457936048,-0.006701439659358827,2.2876792454961016e-05,0.8817591667175293
274,0.06737837977707387,0.00013352055640034573,2.2876792454961016e-05,0.8686091899871826
275,0.06590110905468465,-0.02192499622693326,2.0589113209464913e-05,0.820587158203125
276,0.06580049779266119,-0.0015267005892112052,2.0589113209464913e-05,0.7995328903198242
277,0.06536495506763458,-0.006619140274576797,2.0589113209464913e-05,0.7995305061340332
278,0.06526936519891023,-0.001462402423828495,2.0589113209464913e-05,0.8138525485992432
279,0.06494995471090079,-0.0048937275096215815,2.0589113209464913e-05,0.8137383460998535
280,0.06478366449475288,-0.002560282249434664,2.0589113209464913e-05,0.8165814876556396
281,0.06449003208428622,-0.004532506963857305,2.0589113209464913e-05,0.815850019454956
282,0.06434889663010836,-0.0021884847877483367,2.0589113209464913e-05,0.7988007068634033
283,0.06406723883002996,-0.004377041640627161,2.0589113209464913e-05,0.7971594333648682
284,0.0640973511338234,0.00047001095011010917,2.0589113209464913e-05,0.801771879196167
285,0.0629416273534298,-0.018030757277015353,1.8530201888518422e-05,0.8664107322692871
286,0.06255439065396785,-0.00615231470402782,1.8530201888518422e-05,1.025111198425293
287,0.06229004789143801,-0.004225806690246741,1.8530201888518422e-05,0.9686620235443115
288,0.06207175906747579,-0.003504393259460305,1.8530201888518422e-05,0.9430732727050781
289,0.0618502901494503,-0.0035679497625440448,1.8530201888518422e-05,0.7954387664794922
290,0.06166663642972708,-0.0029693267287745555,1.8530201888518422e-05,0.8001737594604492
291,0.06145245730876923,-0.003473176637449977,1.8530201888518422e-05,0.7998843193054199
292,0.061304491832852366,-0.0024078040553106865,1.8530201888518422e-05,0.7852644920349121
293,0.061094581671059134,-0.003424058425695062,1.8530201888518422e-05,0.7948763370513916
294,0.06101885858923197,-0.0012394402213090747,1.8530201888518422e-05,0.7712044715881348
295,0.06081552214920521,-0.003332354041487205,1.8530201888518422e-05,0.7836699485778809
296,0.06075645323842764,-0.0009712801714116145,1.8530201888518422e-05,0.8092424869537354
297,0.06047930434346199,-0.004561637162689989,1.8530201888518422e-05,0.8039374351501465
298,0.060287796929478644,-0.003166494986380422,1.8530201888518422e-05,0.7857553958892822
299,0.05999855719506741,-0.004797649759031229,1.8530201888518422e-05,0.7931735515594482
300,0.05986534956842661,-0.0022201804988028827,1.8530201888518422e-05,0.7857334613800049
301,0.05954213853925466,-0.005398966706149665,1.8530201888518422e-05,0.862741231918335
302,0.05953064311295748,-0.00019306371217430587,1.8530201888518422e-05,0.8973848819732666
303,0.059245416335761546,-0.0047912597996753285,1.8530201888518422e-05,0.9151740074157715
304,0.059109580181539056,-0.002292770692211276,1.8530201888518422e-05,0.8748271465301514
305,0.05939603541046381,0.0048461726177885635,1.8530201888518422e-05,0.8012948036193848
306,0.058391612581908704,-0.016910603908390744,1.667718169966658e-05,0.7859334945678711
307,0.057984221801161764,-0.006976871552836006,1.667718169966658e-05,0.7936806678771973
308,0.05771589078009129,-0.004627655812828363,1.667718169966658e-05,0.7958848476409912
309,0.057429597713053226,-0.004960385487748851,1.667718169966658e-05,0.7888443470001221
310,0.05728629119694233,-0.002495342503127574,1.667718169966658e-05,0.7906663417816162
311,0.057098795212805274,-0.0032729642680561608,1.667718169966658e-05,0.7966532707214355
312,0.056988387666642666,-0.0019336230432029761,1.667718169966658e-05,0.7951431274414062
313,0.056824526935815814,-0.0028753354417634406,1.667718169966658e-05,0.7822208404541016
314,0.05675038751214743,-0.0013047081544933505,1.667718169966658e-05,0.7951807975769043
315,0.05659657172858715,-0.002710391775339974,1.667718169966658e-05,0.79425048828125
316,0.05657632388174534,-0.00035775747935592295,1.667718169966658e-05,0.8051011562347412
317,0.056396744363009926,-0.003174110766029413,1.667718169966658e-05,1.0286448001861572
318,0.056341611482203006,-0.0009775897780915342,1.667718169966658e-05,1.005925178527832
319,0.056103328615427016,-0.004229251888744052,1.667718169966658e-05,0.8192126750946045
320,0.05600816242396831,-0.0016962664035683514,1.667718169966658e-05,0.7884695529937744
321,0.05577766176313162,-0.0041154833663682435,1.667718169966658e-05,0.7880303859710693
322,0.055676288940012454,-0.0018174448321204404,1.667718169966658e-05,0.7969701290130615
323,0.055458978228271005,-0.003903110567868251,1.667718169966658e-05,0.7816438674926758
324,0.05534649945795536,-0.0020281435740247037,1.667718169966658e-05,0.7949771881103516
325,0.05513746526092291,-0.003776827786394062,1.667718169966658e-05,0.7942595481872559
326,0.05503246199339628,-0.001904390545153518,1.667718169966658e-05,0.7849137783050537
327,0.05483085244894028,-0.0036634658373123855,1.667718169966658e-05,0.8038599491119385
328,0.054743386805057526,-0.001595190298458418,1.667718169966658e-05,0.7841165065765381
329,0.054536603428423404,-0.0037773215853539022,1.667718169966658e-05,0.7865581512451172
330,0.0544301025941968,-0.0019528321811677174,1.667718169966658e-05,0.804671049118042
331,0.05420939460396767,-0.004054888374446308,1.667718169966658e-05,0.859447717666626
332,0.05407144572585821,-0.002544741167416806,1.667718169966658e-05,1.0123729705810547
333,0.05386173099279404,-0.0038784746782511343,1.667718169966658e-05,0.9883508682250977
334,0.05372235313057899,-0.002587697417925397,1.667718169966658e-05,0.7758679389953613
335,0.05353519596159458,-0.0034837857628741776,1.667718169966658e-05,0.7820274829864502
336,0.05340844992548227,-0.002367527265674668,1.667718169966658e-05,0.7929050922393799
337,0.053235677853226665,-0.003234920176426479,1.667718169966658e-05,0.7884044647216797
338,0.05312675129622221,-0.002046119470945172,1.667718169966658e-05,0.7936995029449463
339,0.05295711476355791,-0.0031930530010850677,1.667718169966658e-05,0.7781515121459961
340,0.05287690978497267,-0.0015145269704238784,1.667718169966658e-05,0.7896878719329834
341,0.052688304781913754,-0.0035668688625316784,1.667718169966658e-05,0.7937500476837158
342,0.052626677043735984,-0.0011696663696594274,1.667718169966658e-05,0.7962238788604736
343,0.052419100292026996,-0.003944325641850401,1.667718169966658e-05,0.7807571887969971
344,0.052316541969776156,-0.0019565067252105997,1.667718169966658e-05,0.7816359996795654
345,0.05216745685786009,-0.0028496744299765643,1.667718169966658e-05,0.8011934757232666
346,0.051969750672578814,-0.003789837519202105,1.667718169966658e-05,0.8377695083618164
347,0.05187402818351984,-0.0018418885567115125,1.667718169966658e-05,1.0089621543884277
348,0.05169397596269846,-0.0034709512086548125,1.667718169966658e-05,0.9564926624298096
349,0.051501782536506654,-0.0037179076016611292,1.667718169966658e-05,1.0332467555999756
350,0.051431478708982466,-0.0013650756160595886,1.667718169966658e-05,0.8716568946838379
351,0.05123239394277334,-0.003870873854038268,1.667718169966658e-05,0.8143515586853027
352,0.05115063477307558,-0.001595849098698797,1.667718169966658e-05,0.7857873439788818
353,0.05095820672810078,-0.003761987428474542,1.667718169966658e-05,0.7911829948425293
354,0.05089405305683613,-0.001258946799422495,1.667718169966658e-05,0.7848727703094482
355,0.050676957294344904,-0.004265641061221454,1.667718169966658e-05,0.7808458805084229
356,0.05064132869243622,-0.0007030532970191025,1.667718169966658e-05,0.7897999286651611
357,0.05042339593172073,-0.0043034566102930485,1.667718169966658e-05,0.7886197566986084
358,0.05039725132286549,-0.0005185015481830237,1.667718169966658e-05,0.7850852012634277
359,0.05019680019468069,-0.003977421841929992,1.667718169966658e-05,0.8016979694366455
360,0.05018291812390089,-0.0002765529022957432,1.667718169966658e-05,0.8082084655761719
